TOKEN_ID,NFT_FIRST_PRICE,NFT_LAST_PRICE,NFT_AVG_PRICE,NFT_SALE_COUNT
146,781.1467876,6.829183672,393.9879856,2
9607,656.1633016,6.829183672,331.4962426,2
1944,669.911485,6.829183672,338.3703343,2
561,698.3452281,6.829183672,352.5872059,2
5168,743.6517418,6.829183672,375.2404627,2
563,656.1633016,6.829183672,331.4962426,2
557,656.1633016,6.829183672,331.4962426,2
605,699.9075217,6.829183672,353.3683527,2
4226,749.9009161,6.829183672,378.3650499,2
2428,656.1633016,6.829183672,331.4962426,2
2403,687.4091731,6.829183672,347.1191784,2
2480,732.7156867,6.829183672,369.7724352,2
1081,656.1633016,6.829183672,331.4962426,2
558,677.7229529,6.829183672,342.2760683,2
704,355.353283,79.94639846,401.3160401,3
7868,506.3335994,47.4258296,276.8797145,2
6122,23.45896391,46.07080589,34.7648849,2
4648,66.39616143,66.39616143,66.39616143,1
6594,59.62104292,59.62104292,59.62104292,1
3411,321.4399461,67.75118514,194.5955656,2
3482,59.94221939,59.94221939,59.94221939,1
5407,30.4017863,63.36748907,46.88463768,2
781,506.6278698,57.03074016,281.829305,2
2593,49.66641035,49.66641035,49.66641035,1
502,506.6278698,57.03074016,281.829305,2
7425,484.2791885,58.22958455,191.3315346,3
5580,53.04791744,68.50539359,60.77665552,2
2205,16.19749623,66.79275875,41.49512749,2
7547,649.2387411,61.83516308,249.396496,4
8605,30.87183824,57.6301911,44.25101467,2
9046,30.87183824,56.02935246,43.45059535,2
9755,180.7095225,51.22683653,100.1041512,3
8751,44.82348197,44.82348197,44.82348197,1
8750,44.82348197,44.82348197,44.82348197,1
8745,44.82348197,44.82348197,44.82348197,1
8498,62.43270703,62.43270703,62.43270703,1
7436,30.555204,44.02306265,37.28913332,2
6030,30.24667514,30.24667514,30.24667514,1
9162,31.03015535,31.03015535,31.03015535,1
7916,78.056265,78.056265,78.056265,1
7752,937.3761451,58.32928845,322.5275403,4
6317,31.1508925,38.12194174,34.63641712,2
4277,609.2944943,38.38542397,233.4960814,4
6716,38.30783504,38.30783504,38.30783504,1
6711,74.17707109,74.17707109,74.17707109,1
9750,177.5466593,63.05051042,120.2985848,2
2016,624.9174301,71.97667343,250.4296558,3
9754,180.7095225,62.25392361,121.4817231,2
9371,778.0222004,43.21154698,410.6168737,2
9757,180.7095225,60.3755543,120.5425384,2
1161,57.35677658,57.35677658,57.35677658,1
3083,62.05675504,62.05675504,62.05675504,1
5111,18.24345157,18.24345157,18.24345157,1
905,33.76518934,33.76518934,33.76518934,1
3110,32.80238367,32.80238367,32.80238367,1
126,64.05609565,64.05609565,64.05609565,1
5806,65.45064445,65.45064445,65.45064445,1
656,75.01540383,75.01540383,75.01540383,1
8508,146.527628,72.10363853,109.3156333,2
9347,74.29843892,74.29843892,74.29843892,1
5870,80.76675032,80.76675032,80.76675032,1
2902,76.3751776,76.3751776,76.3751776,1
8101,243.425753,143.203458,134.5136128,3
2903,76.3751776,76.3751776,76.3751776,1
7002,74.46579816,74.46579816,74.46579816,1
7395,76.3751776,76.3751776,76.3751776,1
7417,74.44670437,74.44670437,74.44670437,1
9956,85.9220748,85.9220748,85.9220748,1
9922,100.0857058,100.0857058,100.0857058,1
2061,323.0484391,70.05999407,266.7533779,5
578,323.0484391,60.05142349,191.5499313,2
7871,58.04970937,58.04970937,58.04970937,1
9921,66.05656584,66.05656584,66.05656584,1
9918,66.05656584,66.05656584,66.05656584,1
766,19.81310423,19.81310423,19.81310423,1
2379,32.24780064,32.24780064,32.24780064,1
670,33.9450533,33.9450533,33.9450533,1
6759,37.42325646,37.42325646,37.42325646,1
8002,71.82027368,71.82027368,71.82027368,1
8085,37.40847178,37.40847178,37.40847178,1
2102,51.41430404,51.41430404,51.41430404,1
2897,68.55240539,68.55240539,68.55240539,1
4842,51.41430404,51.41430404,51.41430404,1
8935,51.70768717,51.70768717,51.70768717,1
9207,42.88788814,42.88788814,42.88788814,1
110,64.50412553,64.50412553,64.50412553,1
3270,128.8334072,74.42783715,101.6306222,2
5180,33.00302921,33.00302921,33.00302921,1
7917,50.98074749,50.98074749,50.98074749,1
2406,50.98074749,50.98074749,50.98074749,1
7927,50.98074749,50.98074749,50.98074749,1
9704,50.98074749,50.98074749,50.98074749,1
9438,50.98074749,50.98074749,50.98074749,1
5031,50.98074749,50.98074749,50.98074749,1
6758,50.98074749,50.98074749,50.98074749,1
3068,50.98074749,50.98074749,50.98074749,1
7513,50.98074749,50.98074749,50.98074749,1
6057,84.5596453,84.5596453,84.5596453,1
450,67.14233324,67.14233324,67.14233324,1
4192,35.29008419,65.6827173,50.48640074,2
6809,146.0920562,65.6827173,105.8873867,2
9756,180.7095225,60.7119779,120.7107502,2
4293,120.9474341,120.9474341,120.9474341,1
469,66.52108876,66.52108876,66.52108876,1
6986,323.0484391,72.0536562,197.5510476,2
9632,78.76104069,78.76104069,78.76104069,1
8923,323.0484391,63.00883256,193.0286358,2
7215,78.79315149,78.79315149,78.79315149,1
2513,67.95719673,67.95719673,67.95719673,1
2507,66.5980528,66.5980528,66.5980528,1
5579,67.95719673,67.95719673,67.95719673,1
5890,61.16147706,61.16147706,61.16147706,1
7076,61.16147706,61.16147706,61.16147706,1
4755,67.95719673,67.95719673,67.95719673,1
4312,67.95719673,67.95719673,67.95719673,1
4744,67.95719673,67.95719673,67.95719673,1
3247,67.95719673,67.95719673,67.95719673,1
9372,58.61621297,58.61621297,58.61621297,1
6041,431.8435541,59.92325565,245.8834049,2
2477,52.53792884,52.53792884,52.53792884,1
136,59.54063963,59.54063963,59.54063963,1
8154,61.6854496,61.6854496,61.6854496,1
6223,39.43576552,80.19108448,59.813425,2
9788,98.44240871,98.44240871,98.44240871,1
128,90.24596864,61.66214038,75.95405451,2
127,90.24596864,61.66214038,75.95405451,2
2728,54.26268354,54.26268354,54.26268354,1
6189,372.5008683,46.54538437,209.5231263,2
6635,56.78694466,56.78694466,56.78694466,1
5147,57.58671544,57.58671544,57.58671544,1
9370,51.8280439,51.8280439,51.8280439,1
5574,57.69639411,57.69639411,57.69639411,1
8925,53.78667721,53.78667721,53.78667721,1
4971,54.19849179,54.19849179,54.19849179,1
6789,52.93512628,108.2885866,80.61185644,2
677,81.29773768,81.29773768,81.29773768,1
1228,65.03819015,65.03819015,65.03819015,1
6499,53.04791744,53.04791744,53.04791744,1
3741,58.25009717,58.25009717,58.25009717,1
616,52.95463379,52.95463379,52.95463379,1
6566,46.82444819,46.82444819,46.82444819,1
2789,52.18038963,52.18038963,52.18038963,1
9651,20.56620346,20.56620346,20.56620346,1
3452,476.4964476,27.33324614,251.9148469,2
1966,481.3421742,27.33324614,254.3377102,2
5281,436.1153927,27.33324614,231.7243194,2
5693,21.86659691,21.86659691,21.86659691,1
3073,481.3421742,27.33324614,254.3377102,2
9056,419.9629708,27.33324614,223.6481085,2
7923,419.9629708,27.33324614,223.6481085,2
4645,452.2678147,27.33324614,239.8005304,2
9708,436.1153927,27.33324614,231.7243194,2
570,419.9629708,27.33324614,223.6481085,2
8079,478.1116898,27.33324614,252.722468,2
8075,413.502002,27.33324614,220.4176241,2
3780,430.6235693,27.33324614,228.9784077,2
2166,484.5726586,27.33324614,255.9529524,2
5474,445.8068459,27.33324614,236.570046,2
9104,481.3421742,27.33324614,254.3377102,2
957,480.9706685,27.33324614,254.1519573,2
6934,484.5726586,28.28036629,256.4265124,2
7653,476.4964476,28.16266263,252.3295551,2
125,478.1116898,28.34069321,253.2261915,2
6784,484.5726586,28.34069321,256.4566759,2
7989,257.1519569,53.7089864,155.4304716,2
7999,323.0484391,48.65684414,185.8526416,2
4260,212.1122343,34.29535777,153.1154296,3
148,55.88437543,55.88437543,55.88437543,1
4700,387.6581269,43.52556555,215.5918462,2
142,54.40695693,54.40695693,54.40695693,1
5571,44.61370469,44.61370469,44.61370469,1
4475,34.40045381,34.40045381,34.40045381,1
9188,387.6581269,37.1733287,212.4157278,2
8597,53.99746424,53.99746424,53.99746424,1
1290,53.99746424,53.99746424,53.99746424,1
8430,267.7683283,16.91162754,142.3399779,2
3132,267.7683283,16.91162754,142.3399779,2
8541,267.7683283,16.91162754,142.3399779,2
3315,267.7683283,16.91162754,142.3399779,2
1122,37.18301633,37.18301633,37.18301633,1
3115,60.27849367,60.27849367,60.27849367,1
9025,355.353283,83.74543931,219.5493611,2
8225,413.502002,83.74543931,248.6237207,2
4542,413.502002,83.74543931,248.6237207,2
4163,410.2715176,83.74543931,247.0084785,2
2517,348.8923142,83.74543931,216.3188768,2
9143,355.353283,83.74543931,219.5493611,2
5863,413.502002,83.74543931,248.6237207,2
6715,83.74543931,83.74543931,83.74543931,1
130,89.16081138,89.16081138,89.16081138,1
3147,108.6390757,108.6390757,108.6390757,1
7767,39.43576552,118.3657123,78.90073889,2
2598,91.46357105,91.46357105,91.46357105,1
7109,70.91455567,70.91455567,70.91455567,1
3392,474.8308628,69.09623373,271.9635483,2
9817,59.36148937,59.36148937,59.36148937,1
9793,74.79564364,74.79564364,74.79564364,1
9962,61.93674043,61.93674043,61.93674043,1
1165,56.61327305,56.61327305,56.61327305,1
6827,73.32561199,73.32561199,73.32561199,1
7823,80.97411942,274.971045,135.3678015,3
7491,68.22819643,68.22819643,68.22819643,1
9248,455.1224519,58.48131122,256.8018816,2
9751,177.5466593,76.16306637,126.8548628,2
2258,78.1159655,78.1159655,78.1159655,1
2196,64.44567154,64.44567154,64.44567154,1
8942,39.43576552,39.43576552,39.43576552,1
4339,40.38061409,40.38061409,40.38061409,1
3953,481.3421742,98.92031564,404.5157757,3
8485,80.49009596,80.49009596,80.49009596,1
6408,80.49009596,80.49009596,80.49009596,1
6395,80.44046559,80.44046559,80.44046559,1
9782,97.77580983,97.77580983,97.77580983,1
9581,75.16515381,75.16515381,75.16515381,1
6509,83.08678226,83.08678226,83.08678226,1
7991,85.3252622,85.3252622,85.3252622,1
6076,81.26215448,81.26215448,81.26215448,1
262,624.9174301,81.26215448,353.0897923,2
4900,64.01175679,64.01175679,64.01175679,1
3999,77.21555214,77.21555214,77.21555214,1
5334,68.2278625,68.2278625,68.2278625,1
2456,286.8275491,67.85754306,177.3425461,2
7495,94.93746302,94.93746302,94.93746302,1
7337,624.9174301,45.41578047,472.1088311,3
3200,102.0927392,102.0927392,102.0927392,1
2446,99.70213737,99.70213737,99.70213737,1
9964,104.0669255,104.0669255,104.0669255,1
5397,353.5839407,112.2847619,232.9343513,2
9758,180.7095225,113.2763039,146.9929132,2
422,113.2670087,113.2670087,113.2670087,1
6751,483.9265617,109.8689985,291.9736728,3
263,624.9174301,110.4818245,367.6996273,2
3143,109.5124831,109.5124831,109.5124831,1
3951,112.6092372,112.6092372,112.6092372,1
4367,112.4136038,112.4136038,112.4136038,1
5292,122.6336042,122.6336042,122.6336042,1
328,114.1083082,114.1083082,114.1083082,1
3472,115.2307843,115.2307843,115.2307843,1
5585,115.5533687,115.5533687,115.5533687,1
6709,497.5189877,112.0599522,304.7894699,2
105,575.0157973,575.0157973,575.0157973,1
969,143.7539493,143.7539493,143.7539493,1
3126,117.4514851,117.4514851,117.4514851,1
4564,88.53127019,88.53127019,88.53127019,1
3081,527.2857711,129.1079958,328.1968835,2
6155,139.5000595,139.5000595,139.5000595,1
158,594.9822858,121.6865561,358.334421,2
7133,121.6865561,121.6865561,121.6865561,1
5132,131.9280535,131.9280535,131.9280535,1
8706,153.0845467,153.0845467,153.0845467,1
8290,170.1540329,170.1540329,170.1540329,1
5699,206.824964,206.824964,206.824964,1
9299,161.4083234,161.4083234,161.4083234,1
6512,158.180157,158.180157,158.180157,1
4753,164.0614916,164.0614916,164.0614916,1
7382,130.094767,130.094767,130.094767,1
5835,146.6955668,146.6955668,146.6955668,1
3368,321.1185061,175.2301725,248.1743393,2
9369,202.0971981,202.0971981,202.0971981,1
820,174.2657742,174.2657742,174.2657742,1
5305,174.787283,174.787283,174.787283,1
3168,328.8475334,328.8475334,328.8475334,1
7523,230.4503173,230.4503173,230.4503173,1
5845,339.1328887,339.1328887,339.1328887,1
9959,251.2095472,251.2095472,251.2095472,1
2018,186.1317831,186.1317831,186.1317831,1
4565,560.225233,339.9544725,450.0898528,2
4138,426.4524192,426.4524192,426.4524192,1
101,234.2713432,234.2713432,234.2713432,1
684,263.468545,263.468545,263.468545,1
5520,95.67274482,249.733218,172.7029814,2
509,265.3415441,265.3415441,265.3415441,1
7658,274.7065398,274.7065398,274.7065398,1
1826,91.51261281,242.553388,167.0330004,2
2581,234.1248919,234.1248919,234.1248919,1
7230,241.3279412,241.3279412,241.3279412,1
9753,177.4138542,177.4138542,177.4138542,1
9748,177.5466593,177.5466593,177.5466593,1
9752,177.5466593,177.5466593,177.5466593,1
3322,285.7042196,285.7042196,285.7042196,1
4446,607.6562708,207.2276473,407.4419591,2
6135,627.7440814,207.2276473,417.4858644,2
9766,177.0115204,177.0115204,177.0115204,1
9762,177.0115204,177.0115204,177.0115204,1
9763,177.0115204,177.0115204,177.0115204,1
9765,177.0115204,177.0115204,177.0115204,1
9759,177.0115204,177.0115204,177.0115204,1
9767,177.0115204,177.0115204,177.0115204,1
4316,257.1579455,257.1579455,257.1579455,1
9761,167.928379,167.928379,167.928379,1
3954,194.455765,194.455765,194.455765,1
9749,165.9545906,165.9545906,165.9545906,1
9764,165.9545906,165.9545906,165.9545906,1
9760,165.9545906,165.9545906,165.9545906,1
8865,177.2643762,181.6410991,179.4527377,2
2918,180.7615639,180.7615639,180.7615639,1
6835,252.4507623,252.4507623,252.4507623,1
9048,151.902795,151.902795,151.902795,1
6022,259.9437171,259.9437171,259.9437171,1
4555,177.9090868,177.9090868,177.9090868,1
4821,176.6065727,176.6065727,176.6065727,1
5697,174.7047109,174.7047109,174.7047109,1
1488,178.2100427,178.2100427,178.2100427,1
687,218.4160065,218.4160065,218.4160065,1
6324,517.5734752,517.5734752,517.5734752,1
9879,260.0600009,260.0600009,260.0600009,1
259,189.3636148,189.3636148,189.3636148,1
3485,173.3473295,173.3473295,173.3473295,1
3183,249.6830626,249.6830626,249.6830626,1
6719,209.7337726,209.7337726,209.7337726,1
5731,180.5510097,180.5510097,180.5510097,1
6720,139.2031693,139.2031693,139.2031693,1
9493,183.7529706,171.4577273,177.6053489,2
8057,171.1201885,171.1201885,171.1201885,1
5074,477.1335358,197.4463714,337.2899536,2
290,204.5544407,204.5544407,204.5544407,1
9618,182.6490457,182.6490457,182.6490457,1
8906,172.0606952,172.0606952,172.0606952,1
3742,687.4091731,152.2075381,419.8083556,2
2051,123.5686541,123.5686541,123.5686541,1
9239,462.7079065,123.4799331,293.0939198,2
5169,133.9051379,133.9051379,133.9051379,1
6168,621.281092,156.2189929,391.9096117,3
8863,170.3676891,170.3676891,170.3676891,1
8731,173.9647981,173.9647981,173.9647981,1
6323,173.9953084,173.9953084,173.9953084,1
8797,161.4101687,161.4101687,161.4101687,1
9636,161.4101687,161.4101687,161.4101687,1
8800,146.736517,146.736517,146.736517,1
2504,183.4002078,161.4101687,172.4051882,2
8052,177.8022031,177.8022031,177.8022031,1
8850,177.8022031,177.8022031,177.8022031,1
5480,175.5143733,175.5143733,175.5143733,1
6337,237.985591,237.985591,237.985591,1
7829,175.5143733,175.5143733,175.5143733,1
6314,175.9449148,175.9449148,175.9449148,1
7099,231.7543008,231.7543008,231.7543008,1
3770,231.7543008,231.7543008,231.7543008,1
4893,276.5268321,231.7543008,257.8234537,3
123,292.7709959,231.7543008,262.2626484,2
7453,224.3309773,224.3309773,224.3309773,1
9499,337.8126876,209.0684985,273.440593,2
268,624.9174301,276.2217877,377.7398871,3
850,265.4664092,265.4664092,265.4664092,1
2179,230.9174464,230.9174464,230.9174464,1
6885,208.6105393,208.6105393,208.6105393,1
8838,503.4614456,251.8225262,377.6419859,2
657,454.8673041,259.4004691,357.1338866,2
5433,252.6088084,252.6088084,252.6088084,1
6914,199.3303724,199.3303724,199.3303724,1
2870,193.1165839,193.1165839,193.1165839,1
159,593.6715586,204.0641638,398.8678612,2
3030,477.069918,270.5528318,323.0554531,3
5667,19257.70204,19257.70204,19257.70204,1
3428,19257.70204,19257.70204,19257.70204,1
962,221.5436094,274.6171075,248.0803585,2
8193,304.4024792,304.4024792,304.4024792,1
663,175.7979254,302.4932127,239.145569,2
8102,138.8434239,138.8434239,138.8434239,1
3828,84.41980365,84.41980365,84.41980365,1
1242,299.4920113,2228.413226,1263.952619,2
5971,243.9919942,320.0145855,282.0032899,2
9718,20284.79058,20284.79058,20284.79058,1
4974,20284.79058,20284.79058,20284.79058,1
9054,471.2837523,289.7827225,380.5332374,2
198,624.9174301,262.2066501,443.5620401,2
5986,340.8282216,340.8282216,340.8282216,1
6349,346.6049711,346.6049711,346.6049711,1
9900,259.9537283,259.9537283,259.9537283,1
5133,332.1630973,332.1630973,332.1630973,1
7414,188.2920482,188.2920482,188.2920482,1
5761,279.2517294,279.2517294,279.2517294,1
7037,245.6685109,245.6685109,245.6685109,1
7843,619.7419069,619.7419069,619.7419069,1
2931,624.9174301,306.8737918,465.8956109,2
8062,310.005157,310.005157,310.005157,1
459,300.6110614,300.6110614,300.6110614,1
2921,307.4766884,307.4766884,307.4766884,1
9625,352.6807326,352.6807326,352.6807326,1
1935,684.2845859,477369.9762,510359.9087,737
5005,143.5394582,285.0752516,214.3073549,2
5194,624.9174301,315.1673963,470.0424132,2
1990,286.7739372,286.7739372,286.7739372,1
9158,286.7739372,286.7739372,286.7739372,1
2701,318.3067914,318.3067914,318.3067914,1
2806,490.2455393,340.6001347,415.422837,2
7874,581.17321,292.9514623,437.0623361,2
8836,287.0924331,287.0924331,287.0924331,1
7527,281.2334038,281.2334038,281.2334038,1
3417,278.3038892,278.3038892,278.3038892,1
4154,145.9305544,292.9514623,219.4410084,2
6347,275.4530556,275.4530556,275.4530556,1
8494,218.3270646,218.3270646,218.3270646,1
8262,266.2430162,266.2430162,266.2430162,1
6750,249.9517681,249.9517681,249.9517681,1
1179,352.1221842,352.1221842,352.1221842,1
5709,624.9174301,351.828749,390.9813643,3
1116,520.2434938,287.2621944,403.7528441,2
1229,498.8945457,498.8945457,498.8945457,1
3812,229.7586147,229.7586147,229.7586147,1
196,624.9174301,407.4972077,516.2073189,2
2024,297.4250218,297.4250218,297.4250218,1
934,335.996441,335.996441,335.996441,1
2816,305.45131,305.45131,305.45131,1
6020,293.2332576,293.2332576,293.2332576,1
277,585.5878287,290.1787445,541.8891631,3
6729,268.7971528,268.7971528,268.7971528,1
6891,274.906179,274.906179,274.906179,1
717,305.45131,305.45131,305.45131,1
9421,247.4155611,247.4155611,247.4155611,1
9420,244.361048,244.361048,244.361048,1
465,235.4314948,244.361048,239.8962714,2
2756,293.2332576,293.2332576,293.2332576,1
9458,521.3984545,244.3608,382.8796273,2
1167,715.5304574,222.97923,469.2548437,2
8258,620.9704514,213.7851549,417.3778032,2
9495,624.9174301,226.03374,425.475585,2
1822,652.7441224,239.3745295,446.059326,2
6132,687.4091731,223.0970615,455.2531173,2
8761,226.8178778,222.1395634,224.4787206,2
9690,230.3061684,230.3061684,230.3061684,1
610,311.6304002,311.6304002,311.6304002,1
9712,279.9289412,279.9289412,279.9289412,1
8306,610.7033077,610.7033077,610.7033077,1
9963,458.0274808,458.0274808,458.0274808,1
140,302.7462836,302.7462836,302.7462836,1
7505,300.0330333,300.0330333,300.0330333,1
8285,367.0806528,367.0806528,367.0806528,1
4889,313.0145101,313.0145101,313.0145101,1
4892,350.389715,350.389715,350.389715,1
5145,308.3429492,308.3429492,308.3429492,1
4782,279.6856206,279.6856206,279.6856206,1
9480,624.9174301,274.0919082,449.5046691,2
7508,506.6278698,322.065416,414.3466429,2
4891,320.8409947,320.8409947,320.8409947,1
6363,267.3674956,267.3674956,267.3674956,1
9508,371.6408188,371.6408188,371.6408188,1
9906,259.3464707,259.3464707,259.3464707,1
3407,267.3674956,267.3674956,267.3674956,1
1483,292.1461303,259.3464707,275.7463005,2
1907,390.4504468,390.4504468,390.4504468,1
6211,1031.11376,824.51503,731.9518687,3
9933,258.6239306,258.6239306,258.6239306,1
504,624.9174301,261.2362935,443.0768618,2
8226,249.5473267,249.5473267,249.5473267,1
8227,252.2020855,252.2020855,252.2020855,1
1103,241.5830503,241.5830503,241.5830503,1
4950,244.2378091,244.2378091,244.2378091,1
9236,254.8568443,254.8568443,254.8568443,1
6882,246.8925679,246.8925679,246.8925679,1
9605,257.5116031,257.5116031,257.5116031,1
4890,308.7977928,308.7977928,308.7977928,1
8371,295.3718018,295.3718018,295.3718018,1
266,624.9174301,270.8040241,447.8607271,2
9043,261.3647805,261.3647805,261.3647805,1
5403,718.6550446,257.3774227,488.0162336,2
7647,640.5403658,259.0343589,449.7873624,2
5584,593.6715586,277.6932926,435.6824256,2
4888,290.1702688,290.1702688,290.1702688,1
7643,261.9166709,261.9166709,261.9166709,1
4887,268.5469679,268.5469679,268.5469679,1
5940,322.4985191,322.4985191,322.4985191,1
5126,254.1798742,254.1798742,254.1798742,1
8742,624.9174301,259.0283182,441.9728741,2
5127,269.5602143,269.5602143,269.5602143,1
8966,254.1567735,254.1567735,254.1567735,1
6070,307.6976272,307.6976272,307.6976272,1
182,593.6715586,235.3173735,414.494466,2
9578,339.3185079,339.3185079,339.3185079,1
2092,308.7777732,308.7777732,308.7777732,1
7160,319.7581692,319.7581692,319.7581692,1
9580,331.2635686,331.2635686,331.2635686,1
8433,593.6715586,254.2790334,357.6553548,3
9577,329.2948025,329.2948025,329.2948025,1
276,584.2977971,254.917468,419.6076325,2
5437,395.6923857,280.4092147,381.5965577,3
3650,280.4092147,280.4092147,280.4092147,1
8899,652.3451466,280.4092147,466.3771806,2
9579,312.2093085,312.2093085,312.2093085,1
6976,749.9009161,288.1932078,439.4028444,3
2590,291.1856761,291.1856761,291.1856761,1
8860,284.1350836,284.1350836,284.1350836,1
1238,292.0984683,292.0984683,292.0984683,1
2928,294.7001391,294.7001391,294.7001391,1
1025,781.1467876,308.8228067,544.9847972,2
8299,345.4128532,345.4128532,345.4128532,1
1850,289.8690661,289.8690661,289.8690661,1
9828,329.1463678,329.1463678,329.1463678,1
8581,270.4071592,270.4071592,270.4071592,1
5034,360.8512989,360.8512989,360.8512989,1
9261,435.1699025,435.1699025,435.1699025,1
6498,537.6403577,308.4233433,423.0318505,2
8903,593.6715586,397.2001735,530.3057032,3
4419,306.9087371,306.9087371,306.9087371,1
1240,306.9087371,306.9087371,306.9087371,1
4422,299.8181228,299.8181228,299.8181228,1
4421,299.8181228,299.8181228,299.8181228,1
4423,310.7732799,310.7732799,310.7732799,1
1062,294.8994918,294.8994918,294.8994918,1
6840,271.4418172,271.4418172,271.4418172,1
6381,624.9174301,245.2600931,435.0887616,2
4677,300.0941687,300.0941687,300.0941687,1
4276,448.5055236,243.9131548,346.2093392,2
4416,303.9603696,303.9603696,303.9603696,1
4440,243.1682957,243.1682957,243.1682957,1
5972,235.8762423,235.8762423,235.8762423,1
267,624.9174301,233.5174799,429.217455,2
7249,473.9526455,221.5436094,347.7481275,2
4267,214.3028564,214.3028564,214.3028564,1
3518,442.1437431,212.5995943,327.3716687,2
4550,99.65400106,212.5995943,156.1267977,2
961,219.6862475,219.6862475,219.6862475,1
6876,212.5995943,212.5995943,212.5995943,1
9325,212.5995943,212.5995943,212.5995943,1
7350,212.5995943,212.5995943,212.5995943,1
9341,451.9939092,212.5995943,375.274196,3
8428,212.5995943,212.5995943,212.5995943,1
3920,290.8294413,290.8294413,290.8294413,1
3676,215.3737154,215.3737154,215.3737154,1
3461,728.028806,191.4433026,459.7360543,2
307,190.7014598,190.7014598,190.7014598,1
4232,439.3458771,191.4433026,315.3945899,2
4456,355.353283,191.4433026,273.3982928,2
661,239.3041283,239.3041283,239.3041283,1
2509,239.3041283,239.3041283,239.3041283,1
5322,418.9226374,418.9226374,418.9226374,1
947,624.9174301,191.5074914,408.2124607,2
8936,624.9174301,191.5074914,408.2124607,2
4431,743.6517418,185.8442698,464.7480058,2
265,624.9174301,167.1559425,396.0366863,2
8205,624.9174301,175.6344216,400.2759258,2
4010,227.6356223,227.6356223,227.6356223,1
5885,423.7897223,423.7897223,423.7897223,1
172,127.1369167,127.1369167,127.1369167,1
175,127.1369167,127.1369167,127.1369167,1
174,127.1369167,127.1369167,127.1369167,1
171,127.1369167,127.1369167,127.1369167,1
959,220.7801592,220.7801592,220.7801592,1
8965,215.7975777,215.7975777,215.7975777,1
5195,211.002076,211.002076,211.002076,1
966,219.6395895,219.6395895,219.6395895,1
4003,217.2522026,217.2522026,217.2522026,1
4004,215.0493375,215.0493375,215.0493375,1
5954,210.2704634,210.2704634,210.2704634,1
968,217.4387746,217.4387746,217.4387746,1
4008,215.0493375,215.0493375,215.0493375,1
4002,217.4387746,217.4387746,217.4387746,1
4007,215.0493375,215.0493375,215.0493375,1
967,217.4387746,217.4387746,217.4387746,1
7006,212.6599004,212.6599004,212.6599004,1
4006,215.0493375,215.0493375,215.0493375,1
4843,207.8810263,207.8810263,207.8810263,1
4005,159.8147562,243.1374916,201.4761239,2
165,593.6715586,203.3508141,398.5111863,2
4112,590.5469714,205.6616188,398.1042951,2
5003,212.194297,212.194297,212.194297,1
1857,507.0257199,207.2088472,357.1172836,2
9960,358.4900284,358.4900284,358.4900284,1
164,593.6715586,216.5184118,405.0949852,2
162,593.6715586,210.1694433,433.2226572,3
9258,467.0432073,467.0432073,467.0432073,1
3226,306.4791504,306.4791504,306.4791504,1
3230,306.4791504,306.4791504,306.4791504,1
3232,306.4791504,306.4791504,306.4791504,1
3231,306.4791504,306.4791504,306.4791504,1
3233,306.4791504,306.4791504,306.4791504,1
3234,306.4791504,306.4791504,306.4791504,1
3228,306.4791504,306.4791504,306.4791504,1
3225,306.4791504,306.4791504,306.4791504,1
3227,306.4791504,306.4791504,306.4791504,1
3229,306.4791504,306.4791504,306.4791504,1
6728,624.9174301,273.6853464,449.3013882,2
7248,141.2760157,246.3168118,336.4618901,3
8251,330.6373537,330.6373537,330.6373537,1
402,551.0622562,551.0622562,551.0622562,1
4725,495.9560306,495.9560306,495.9560306,1
1897,344.4139101,344.4139101,344.4139101,1
7303,330.6373537,330.6373537,330.6373537,1
5993,491.8770867,491.8770867,491.8770867,1
9833,373.0528466,373.0528466,373.0528466,1
168,593.6715586,367.5261378,480.5988482,2
3418,345.4193024,345.4193024,345.4193024,1
2913,687.4091731,342.5612083,514.9851907,2
5299,370.9905215,370.9905215,370.9905215,1
4458,355.353283,339.8386456,347.5959643,2
163,593.6715586,339.8386456,466.7551021,2
4459,355.353283,339.8386456,347.5959643,2
8039,442.1386993,368.1585328,405.148616,2
9099,484.5726586,551.1567522,517.8647054,2
4455,355.353283,348.0990014,351.7261422,2
5382,546.5170187,546.5170187,546.5170187,1
4099,439.3566811,439.3566811,439.3566811,1
4299,488.0096354,488.0096354,488.0096354,1
7418,502.2637308,502.2637308,502.2637308,1
160,593.6715586,533.6552139,563.6633862,2
7572,565.6214753,565.6214753,565.6214753,1
8446,417.8715937,417.8715937,417.8715937,1
797,408.4459187,408.4459187,408.4459187,1
5750,438.5533846,438.5533846,438.5533846,1
2194,469.8786263,469.8786263,469.8786263,1
3546,374.6896045,374.6896045,374.6896045,1
3549,374.6896045,374.6896045,374.6896045,1
5285,374.6896045,374.6896045,374.6896045,1
3656,374.6896045,374.6896045,374.6896045,1
5518,374.6896045,374.6896045,374.6896045,1
4322,374.6896045,374.6896045,374.6896045,1
161,593.6715586,371.5671911,482.6193748,2
9344,366.2925205,366.2925205,366.2925205,1
2238,366.2925205,366.2925205,366.2925205,1
753,367.1328754,367.1328754,367.1328754,1
6940,370.244171,370.244171,370.244171,1
9481,624.9174301,367.1328754,496.0251527,2
375,161.5242195,342.242511,251.8833652,2
6263,373.3554665,373.3554665,373.3554665,1
