CONTRACT_ADDRESS,TOKEN_ID,COLLECTION_AVG_PRICE,COLLECTION_CEILING_PRICE,TOTAL_VOLUME_USD
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,6189,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,6635,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,5147,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,9370,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,5574,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,8925,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,4971,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,6789,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,677,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,1228,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,6499,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,3741,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,616,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,6566,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,2789,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,9651,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,3452,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,1966,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,5281,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,5693,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,3073,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,9056,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,7923,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,4645,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,9708,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,570,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,8079,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,8075,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,3780,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,2166,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,5474,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,9104,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,957,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,6934,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,7653,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,125,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,6784,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,7989,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,7999,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,4260,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,148,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,4700,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,142,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,5571,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,4475,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,9188,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,8597,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,1290,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,8430,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,3132,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,8541,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,3315,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,1122,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,3115,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,9025,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,8225,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,4542,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,4163,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,2517,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,9143,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,5863,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,6715,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,130,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,3147,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,7767,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,2598,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,7109,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,3392,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,9817,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,9793,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,9962,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,1165,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,6827,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,7823,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,7491,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,9248,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,9751,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,2258,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,2196,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,8942,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,4339,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,3953,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,8485,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,6408,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,6395,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,9782,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,9581,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,6509,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,7991,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,6076,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,262,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,4900,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,3999,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,5334,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,2456,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,7495,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,7337,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,3200,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,2446,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,9964,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,5397,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,9758,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,422,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,6751,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,263,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,3143,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,3951,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,4367,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,5292,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,328,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,3472,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,5585,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,6709,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,105,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,969,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,3126,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,4564,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,3081,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,6155,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,158,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,7133,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,5132,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,8706,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,8290,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,5699,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,9299,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,6512,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,4753,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,7382,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,5835,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,3368,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,9369,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,820,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,5305,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,3168,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,7523,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,5845,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,9959,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,2018,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,4565,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,4138,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,101,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,684,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,5520,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,509,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,7658,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,1826,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,2581,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,7230,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,9753,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,9748,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,9752,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,3322,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,4446,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,6135,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,9766,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,9762,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,9763,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,9765,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,9759,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,9767,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,4316,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,9761,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,3954,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,9749,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,9764,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,9760,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,8865,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,2918,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,6835,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,9048,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,6022,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,4555,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,4821,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,5697,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,1488,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,687,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,6324,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,9879,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,259,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,3485,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,3183,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,6719,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,5731,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,6720,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,9493,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,8057,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,5074,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,290,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,9618,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,8906,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,3742,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,2051,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,9239,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,5169,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,6168,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,8863,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,8731,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,6323,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,8797,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,9636,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,8800,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,2504,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,8052,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,8850,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,5480,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,6337,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,7829,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,6314,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,7099,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,3770,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,4893,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,123,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,7453,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,9499,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,268,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,850,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,2179,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,6885,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,8838,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,657,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,5433,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,6914,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,2870,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,159,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,3030,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,5667,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,3428,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,962,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,8193,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,663,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,8102,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,3828,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,1242,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,5971,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,9718,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,4974,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,9054,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,198,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,5986,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,6349,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,9900,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,5133,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,7414,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,5761,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,7037,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,7843,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,2931,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,8062,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,459,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,2921,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,9625,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,1935,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,5005,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,5194,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,1990,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,9158,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,2701,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,2806,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,7874,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,8836,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,7527,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,3417,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,4154,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,6347,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,8494,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,8262,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,6750,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,1179,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,5709,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,1116,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,1229,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,3812,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,196,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,2024,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,934,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,2816,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,6020,117825.0196,577302.976,376804412.7
0xfb3765e0e7ac73e736566af913fa58c3cfd686b7,277,117825.0196,577302.976,376804412.7
